UPPER_BUS_PHASE_C,OUTGOING_PHASE_B,UPPER_BUS_PD,LOWER_BUS_PD,SPOUT_PD,OUTGOING_PD,Status
25.29166802,23.90586157,0,0,0,0,0
25.30666706,23.95999816,0,0,0,0,0
25.32333326,23.9981086,0,0,0,0,0
25.37147289,24.02564003,0,0,0,0,0
25.39930435,24.06583003,0,0,0,0,0
25.39569497,24.07833297,0,0,0,0,0
26.63689232,25.30083338,0,0,0,0,0
26.64063976,25.30000114,0,0,0,0,0
26.65936198,25.29936231,0,0,0,0,0
26.63897199,25.28897209,0,0,0,0,0
26.6201945,25.2551959,0,0,0,0,0
26.62169646,25.21250059,0,0,0,0,0
26.62977414,25.20000076,0,0,0,0,0
26.61353144,25.17416753,0,0,0,0,0
26.62811071,25.1276952,0,0,0,0,0
26.6227238,25.09916704,0,0,0,0,0
26.61249978,25.086637,0,0,0,0,0
26.61166686,25.03189109,0,0,0,0,0
26.60000112,25.0041669,0,0,0,0,0
26.58333389,25.00583315,0,0,0,0,0
26.59916766,25.01503053,0,0,0,0,0
26.59497077,25.06144397,0,0,0,0,0
26.58169613,25.08333364,0,0,0,0,0
26.57686259,25.10000038,0,0,0,0,0
26.57480505,25.13333318,0,0,0,0,0
26.57916398,25.18897362,0,0,0,0,0
26.5724993,25.19583473,0,0,0,0,0
26.56833401,25.20500056,0,0,0,0,0
26.58830483,25.21583435,0,0,0,0,0
26.57500135,25.22397316,0,0,0,0,0
25.17522862,23.99416706,0,0,0,0,0
25.1739427,23.99749999,0,0,0,0,0
25.18583275,23.98439063,0,0,0,0,0
25.18250849,23.97227005,0,0,0,0,0
25.17939212,23.95352849,0,0,0,0,0
25.18308005,23.93836276,0,0,0,0,0
25.1808626,23.94640779,0,0,0,0,0
25.18666503,23.92438888,0,0,0,0,0
25.1791676,23.92416775,0,0,0,0,0
25.18497144,23.91666439,0,0,0,0,0
25.19169638,23.92166799,0,0,0,0,0
25.17083424,23.92666598,0,0,0,0,0
25.17166838,23.96480384,0,0,0,0,0
25.17583444,23.99330374,0,0,0,0,0
25.16416767,23.99919646,0,0,0,0,0
25.17749973,24.01477474,0,0,0,0,0
25.18916718,24.053556,0,0,0,0,0
25.18666695,24.08980602,0,0,0,0,0
25.19333311,24.10000038,0,0,0,0,0
25.20250098,24.10250018,0,0,0,0,0
25.21333269,24.10666941,0,0,0,0,0
25.17583533,24.10586308,0,0,0,0,0
25.23083526,24.10557965,0,0,0,0,0
25.23563951,24.10772451,0,0,0,0,0
25.25269678,24.10000038,0,0,0,0,0
25.2658345,24.10000038,0,0,0,0,0
25.27083623,24.10000038,0,0,0,0,0
25.28480442,24.09666681,0,0,0,0,0
25.29083443,24.08333187,0,0,0,0,0
25.29499972,24.07247122,0,0,0,0,0
25.2958351,24.03522404,0,0,0,0,0
25.28916861,24.01000077,0,0,0,0,0
25.28083388,24.00166645,0,0,0,0,0
25.28833574,24,0,0,0,0,0
25.28999948,24,0,0,0,0,0
25.28272519,24,0,0,0,0,0
25.28477774,24,0,0,0,0,0
25.27750282,24,0,0,0,0,0
25.27019659,24.00563906,0,0,0,0,0
25.26919958,24.02830129,0,0,0,0,0
25.26308167,24.07919539,0,0,0,0,0
25.2669211,24.09916684,0,0,0,0,0
25.25829959,24.10250082,0,0,0,0,0
25.23749523,24.11833992,0,0,0,0,0
25.24811957,24.14251812,0,0,0,0,0
25.25497325,24.15373105,0,0,0,0,0
25.28022587,24.14355851,0,0,0,0,0
25.27061239,24.15144133,0,0,0,0,0
25.28500195,24.145864,0,0,0,0,0
25.29333445,24.14333167,0,0,0,0,0
25.28172656,24.13019684,0,0,0,0,0
25.30744133,24.11584379,0,0,0,0,0
25.30416729,24.11083353,0,0,0,0,0
25.30666867,24.11000042,0,0,0,0,0
25.30583413,24.10166662,0,0,0,0,0
25.30333609,24.09916704,0,0,0,0,0
25.30416747,24.09083412,0,0,0,0,0
25.30083497,24.09583434,0,0,0,0,0
25.29750113,24.08416443,0,0,0,0,0
25.29250125,24.0816379,0,0,0,0,0
25.29750113,24.08105668,0,0,0,0,0
25.29833573,24.08647341,0,0,0,0,0
25.27916601,24.08333112,0,0,0,0,0
25.27250067,24.09083367,0,0,0,0,0
25.27689078,24.09750016,0,0,0,0,0
25.2714433,24.09916704,0,0,0,0,0
25.26855894,24.10000038,0,0,0,0,0
25.25727553,24.09749996,0,0,0,0,0
25.24853093,24.09500056,0,0,0,0,0
25.2546376,24.09583327,0,0,0,0,0
25.25080699,24.09580455,0,0,0,0,0
25.26358993,24.07333247,0,0,0,0,0
25.24829884,24.05836602,0,0,0,0,0
25.25999912,24.04522333,0,0,0,0,0
25.27477735,24.02061108,0,0,0,0,0
25.26025428,24.0176926,0,0,0,0,0
25.25666998,24.008333,0,0,0,0,0
25.23913767,24.00500002,0,0,0,0,0
25.23313958,24.00249938,0,0,0,0,0
25.22103281,23.99916666,0,0,0,0,0
25.2066683,24,0,0,0,0,0
25.20333389,23.99666688,0,0,0,0,0
25.20250056,23.99333309,0,0,0,0,0
25.19833387,23.99333354,0,0,0,0,0
25.20080451,23.97916724,0,0,0,0,0
25.19336409,23.9741666,0,0,0,0,0
25.19250072,23.97352957,0,0,0,0,0
25.18583268,23.97416764,0,0,0,0,0
25.18189143,23.95480517,0,0,0,0,0
25.1597476,23.96102724,0,0,0,0,0
25.15419667,23.95249921,0,0,0,0,0
25.17250853,23.95980662,0,0,0,0,0
25.13084141,23.95333352,0,0,0,0,0
25.14939039,23.93519706,0,0,0,0,0
25.15580813,23.91666796,0,0,0,0,0
25.14669704,23.91583194,0,0,0,0,0
25.13583272,23.90583231,0,0,0,0,0
25.13580224,23.90333296,0,0,0,0,0
25.11833335,23.89999962,0,0,0,0,0
25.1108331,23.89833319,0,0,0,0,0
25.11333324,23.89999962,0,0,0,0,0
25.09916706,23.88583318,0,0,0,0,0
25.10000038,23.86249898,0,0,0,0,0
25.10249995,23.84019407,0,0,0,0,0
25.09916704,23.80419714,0,0,0,0,0
25.09666704,23.806637,0,0,0,0,0
25.09833371,23.79916802,0,0,0,0,0
25.09833393,23.80083445,0,0,0,0,0
25.09333369,23.80083423,0,0,0,0,0
25.10083394,23.80000114,0,0,0,0,0
25.10250039,23.80144378,0,0,0,0,0
25.10500018,23.80586206,0,0,0,0,0
25.10583493,23.81602882,0,0,0,0,0
25.11586409,23.84000105,0,0,0,0,0
25.11413641,23.86480547,0,0,0,0,0
25.11250065,23.87916749,0,0,0,0,0
25.1075018,23.89166662,0,0,0,0,0
25.11666576,23.88416696,0,0,0,0,0
25.13336454,23.87939099,0,0,0,0,0
25.14416749,23.8741369,0,0,0,0,0
25.13497227,23.84060745,0,0,0,0,0
25.15477601,23.84522349,0,0,0,0,0
25.16169514,23.82727768,0,0,0,0,0
25.1702247,23.81358735,0,0,0,0,0
25.16727611,23.8066384,0,0,0,0,0
25.18583471,23.80166799,0,0,0,0,0
25.17686277,23.80083447,0,0,0,0,0
25.1489627,23.80333465,0,0,0,0,0
25.18749892,23.7991676,0,0,0,0,0
25.19497082,23.80083447,0,0,0,0,0
25.1825286,23.80083426,0,0,0,0,0
25.18333403,23.80166801,0,0,0,0,0
25.18583406,23.80250088,0,0,0,0,0
25.18666716,23.80564064,0,0,0,0,0
25.17855775,23.83416575,0,0,0,0,0
25.18810926,23.88416632,0,0,0,0,0
25.17916802,23.89999962,0,0,0,0,0
25.19250115,23.90249875,0,0,0,0,0
25.19083469,23.91730432,0,0,0,0,0
25.20166809,23.94580407,0,0,0,0,0
25.20416681,23.96022317,0,0,0,0,0
25.21564202,23.96730071,0,0,0,0,0
25.24166449,23.97500767,0,0,0,0,0
25.26499924,23.97105753,0,0,0,0,0
25.27333507,23.95330574,0,0,0,0,0
25.2543639,23.9449978,0,0,0,0,0
25.25166567,23.93897325,0,0,0,0,0
25.2583361,23.92689366,0,0,0,0,0
25.2581094,23.9130796,0,0,0,0,0
25.27419386,23.91439152,0,0,0,0,0
25.2741675,23.90750084,0,0,0,0,0
25.28583258,23.90333252,0,0,0,0,0
25.28916901,23.90083296,0,0,0,0,0
25.2983349,23.90999924,0,0,0,0,0
25.29916843,23.91144068,0,0,0,0,0
25.31500157,23.92772516,0,0,0,0,0
25.31836779,23.95814038,0,0,0,0,0
25.34580722,23.97750057,0,0,0,0,0
25.3533617,23.99583237,0,0,0,0,0
25.38310962,23.99833333,0,0,0,0,0
25.39999943,24,0,0,0,0,0
25.40275319,24,0,0,0,0,0
25.36638861,24,0,0,0,0,0
25.39089163,24.00166667,0,0,0,0,0
25.38349623,24.00083334,0,0,0,0,0
25.36586535,23.99916666,0,0,0,0,0
25.36810691,24,0,0,0,0,0
25.354361,23.99749978,0,0,0,0,0
25.33980631,23.9825007,0,0,0,0,0
25.35439231,23.95166737,0,0,0,0,0
25.32558139,23.9366678,0,0,0,0,0
25.33105771,23.93519642,0,0,0,0,0
25.32916599,23.914776,0,0,0,0,0
25.34502839,23.90605757,0,0,0,0,0
25.3283341,23.90249963,0,0,0,0,0
25.32330547,23.90416586,0,0,0,0,0
25.32083451,23.90083273,0,0,0,0,0
25.3308393,23.90499897,0,0,0,0,0
25.30500103,23.91083387,0,0,0,0,0
25.3000007,23.92730304,0,0,0,0,0
25.30500085,23.962725,0,0,0,0,0
25.29916781,23.99060785,0,0,0,0,0
25.29750179,24.00333312,0,0,0,0,0
25.29750112,24.05397301,0,0,0,0,0
25.30166736,24.09249941,0,0,0,0,0
25.30416775,24.10750084,0,0,0,0,0
25.31253064,24.14419642,0,0,0,0,0
25.33061057,24.18477695,0,0,0,0,0
25.33583568,24.19916743,0,0,0,0,0
25.3866674,24.20000076,0,0,0,0,0
25.39499925,24.1975,0,0,0,0,0
25.40500037,24.20000076,0,0,0,0,0
25.41333386,24.19852881,0,0,0,0,0
25.42666593,24.19647312,0,0,0,0,0
25.45832313,24.19916743,0,0,0,0,0
25.4722763,24.18747158,0,0,0,0,0
25.48086287,24.18002965,0,0,0,0,0
25.48583458,24.16250047,0,0,0,0,0
25.49416752,24.1650012,0,0,0,0,0
25.49250042,24.13436367,0,0,0,0,0
25.49583376,24.11500023,0,0,0,0,0
25.52086192,24.1183338,0,0,0,0,0
25.59144319,24.12144173,0,0,0,0,0
25.63897242,24.1302534,0,0,0,0,0
25.69458063,24.17810689,0,0,0,0,0
25.70125482,24.19250032,0,0,0,0,0
25.71833557,24.19916743,0,0,0,0,0
25.74980534,24.20000076,0,0,0,0,0
25.78186434,24.21083411,0,0,0,0,0
25.78897182,24.2306415,0,0,0,0,0
25.79833447,24.25022337,0,0,0,0,0
25.80419713,24.28413998,0,0,0,0,0
25.81163868,24.29480535,0,0,0,0,0
25.82814129,24.29750113,0,0,0,0,0
25.83497216,24.29830548,0,0,0,0,0
25.88336175,24.29753032,0,0,0,0,0
25.8858338,24.29916781,0,0,0,0,0
25.89249973,24.29833425,0,0,0,0,0
25.90333392,24.30000114,0,0,0,0,0
25.90583256,24.29750136,0,0,0,0,0
25.91250181,24.29916803,0,0,0,0,0
25.9391934,24.29583489,0,0,0,0,0
25.9489123,24.291891,0,0,0,0,0
25.95105713,24.28394457,0,0,0,0,0
25.96419594,24.26102972,0,0,0,0,0
25.93474655,24.25230948,0,0,0,0,0
25.93583346,24.2501949,0,0,0,0,0
25.92522097,24.24420172,0,0,0,0,0
25.90833255,24.23977548,0,0,0,0,0
25.90999902,24.27352686,0,0,0,0,0
25.90666564,24.28480539,0,0,0,0,0
25.90499986,24.29833447,0,0,0,0,0
25.90416543,24.30000114,0,0,0,0,0
25.90000075,24.31833578,0,0,0,0,0
25.90416652,24.37563845,0,0,0,0,0
25.90333343,24.39583322,0,0,0,0,0
25.90250006,24.39916652,0,0,0,0,0
25.90749942,24.40083273,0,0,0,0,0
25.90916591,24.39999962,0,0,0,0,0
25.92083216,24.39999962,0,0,0,0,0
25.91916614,24.3991663,0,0,0,0,0
25.92563802,24.39916652,0,0,0,0,0
25.93772193,24.39916651,0,0,0,0,0
25.91974577,24.39583281,0,0,0,0,0
25.96169641,24.39916652,0,0,0,0,0
25.97416375,24.38333244,0,0,0,0,0
25.98333284,24.37750148,0,0,0,0,0
25.9899703,24.35936134,0,0,0,0,0
25.99086343,24.33749841,0,0,0,0,0
25.98499961,24.32250284,0,0,0,0,0
25.98330453,24.33086485,0,0,0,0,0
25.99752915,24.34891332,0,0,0,0,0
26.00166645,24.36752988,0,0,0,0,0
26.00333335,24.37333123,0,0,0,0,0
26.00083356,24.38833378,0,0,0,0,0
26.00083356,24.39749988,0,0,0,0,0
26,24.3991663,0,0,0,0,0
26.00000022,24.40249942,0,0,0,0,0
26.00916627,24.42647159,0,0,0,0,0
26.00416742,24.45186114,0,0,0,0,0
26.00999873,24.47813843,0,0,0,0,0
26.01480438,24.48833351,0,0,0,0,0
26.02938988,24.49272429,0,0,0,0,0
26.04891096,24.48894186,0,0,0,0,0
26.11253031,24.48102948,0,0,0,0,0
26.08333385,24.46666543,0,0,0,0,0
26.10333302,24.45083295,0,0,0,0,0
26.09750007,24.44416675,0,0,0,0,0
26.09666724,24.43310693,0,0,0,0,0
26.10166683,24.41439074,0,0,0,0,0
26.10166685,24.41333279,0,0,0,0,0
26.10833412,24.40583275,0,0,0,0,0
26.10999999,24.40500029,0,0,0,0,0
26.11000114,24.40083273,0,0,0,0,0
26.10083308,24.39916652,0,0,0,0,0
26.11166709,24.39999962,0,0,0,0,0
26.11083393,24.39999962,0,0,0,0,0
26.09666704,24.40083362,0,0,0,0,0
26.09250012,24.40499985,0,0,0,0,0
26.08666778,24.4272744,0,0,0,0,0
26.09500078,24.47502745,0,0,0,0,0
26.09166724,24.49416644,0,0,0,0,0
26.08583608,24.50083291,0,0,0,0,0
26.0833341,24.50083354,0,0,0,0,0
26.08749725,24.50666789,0,0,0,0,0
26.0958337,24.50583294,0,0,0,0,0
26.09333521,24.5016964,0,0,0,0,0
26.10833462,24.50330318,0,0,0,0,0
26.11394404,24.5,0,0,0,0,0
26.15002878,24.5,0,0,0,0,0
26.15583334,24.49833334,0,0,0,0,0
26.16560829,24.49499977,0,0,0,0,0
26.18105777,24.47749864,0,0,0,0,0
26.17355902,24.46916626,0,0,0,0,0
26.15061292,24.44083294,0,0,0,0,0
26.14689063,24.41102856,0,0,0,0,0
26.13663534,24.39999962,0,0,0,0,0
26.13644288,24.40083273,0,0,0,0,0
26.12939228,24.39999989,0,0,0,0,0
26.10583395,24.39916673,0,0,0,0,0
26.09916783,24.39999962,0,0,0,0,0
26.0991666,24.39999962,0,0,0,0,0
26.10000038,24.39999962,0,0,0,0,0
26.09416726,24.40083296,0,0,0,0,0
26.08916744,24.40083296,0,0,0,0,0
26.06415903,24.40833233,0,0,0,0,0
26.09250101,24.41916639,0,0,0,0,0
26.07833492,24.43477632,0,0,0,0,0
26.08247159,24.43775538,0,0,0,0,0
26.06108556,24.4166371,0,0,0,0,0
26.0630807,24.40666651,0,0,0,0,0
26.03608829,24.39999962,0,0,0,0,0
26.03224333,24.39999962,0,0,0,0,0
26.03772323,24.3991663,0,0,0,0,0
26.03896436,24.39250646,0,0,0,0,0
26.02186246,24.37413848,0,0,0,0,0
26.02416545,24.36025309,0,0,0,0,0
26.01916696,24.33558232,0,0,0,0,0
26.00333355,24.31189087,0,0,0,0,0
26.00666691,24.30000114,0,0,0,0,0
26.00333336,24.30083447,0,0,0,0,0
25.99749999,24.30000114,0,0,0,0,0
25.98166499,24.29833447,0,0,0,0,0
25.93353402,24.29500089,0,0,0,0,0
25.91416612,24.29750136,0,0,0,0,0
25.89999962,24.29916803,0,0,0,0,0
25.88833131,24.30333443,494.0625,0,0,0,0
25.86416425,24.31419932,0,0,0,0,0
25.86666856,24.35558069,0,0,0,0,0
25.85666536,24.37753094,0,0,0,0,0
25.87022394,24.39500035,0,0,0,0,0
25.88477706,24.3991663,0,0,0,0,0
25.8808347,24.40083296,0,0,0,0,0
25.89833298,24.39999962,0,0,0,0,0
25.9041674,24.39999962,0,0,0,0,0
25.90916653,24.39916608,0,0,0,0,0
25.90416633,24.3991663,0,0,0,0,0
25.92416272,24.39999962,0,0,0,0,0
25.97314002,24.3949999,0,0,0,0,0
25.94771698,24.39166686,0,0,0,0,0
25.93977555,24.39249952,0,0,0,0,0
25.94105626,24.38019596,0,0,0,0,0
25.98310931,24.3731411,0,0,0,0,0
25.96666594,24.34519423,0,0,0,0,0
25.98916726,24.33810832,0,0,0,0,0
25.99916709,24.33833446,0,0,0,0,0
25.99833333,24.3408332,0,0,0,0,0
25.99999978,24.34586476,0,0,0,0,0
25.99583353,24.38250119,0,0,0,0,0
25.99499979,24.38999955,0,0,0,0,0
26,24.39666634,0,0,0,0,0
25.99916666,24.39999962,0,0,0,0,0
26,24.40083273,0,0,0,0,0
25.99333356,24.42563655,0,0,0,0,0
26.00083398,24.47352715,0,0,0,0,0
26.00166666,24.46919818,0,0,0,0,0
25.99833486,24.47914131,0,0,0,0,0
26.01333386,24.48313831,0,0,0,0,0
26.02977637,24.4724705,0,0,0,0,0
26.03772257,24.48025624,0,0,0,0,0
26.07336243,24.46913512,0,0,0,0,0
26.10144744,24.47253127,0,0,0,0,0
26.09750059,24.45977672,0,0,0,0,0
26.10000038,24.43249742,0,0,0,0,0
26.10500018,24.43603012,0,0,0,0,0
26.10230725,24.42666637,0,0,0,0,0
26.10436041,24.40666888,0,0,0,0,0
26.10253006,24.40166629,0,0,0,0,0
26.10080447,24.39999962,0,0,0,0,0
26.09666716,24.39999962,0,0,0,0,0
26.09833393,24.39999962,0,0,0,0,0
26.09750059,24.40083296,0,0,0,0,0
26.07605684,24.39999962,0,0,0,0,0
26.09560979,24.40416566,0,0,0,0,0
26.10166747,24.43749994,0,0,0,0,0
26.10083468,24.48063987,0,0,0,0,0
26.10000038,24.49916666,0,0,0,0,0
26.10166728,24.50166667,0,0,0,0,0
26.10416662,24.50666948,0,0,0,0,0
26.11833398,24.53166757,0,0,0,0,0
26.10750956,24.55416676,0,0,0,0,0
26.10166705,24.54333307,0,0,0,0,0
26.09916748,24.53227818,0,0,0,0,0
26.10250134,24.53772682,0,0,0,0,0
26.09999995,24.52499796,0,0,0,0,0
26.10000038,24.51416746,0,0,0,0,0
26.10166728,24.51083228,0,0,0,0,0
26.10083394,24.50083356,0,0,0,0,0
26.10083307,24.50416667,0,0,0,0,0
26.10083351,24.50166688,0,0,0,0,0
26.10250104,24.5,0,0,0,0,0
26.10666728,24.5,0,0,0,0,0
26.10666663,24.4908348,0,0,0,0,0
26.10249995,24.47686088,0,0,0,0,0
26.10166844,24.46000096,0,0,0,0,0
26.10250017,24.47480418,0,0,0,0,0
26.10186093,24.49083265,0,0,0,0,0
26.09980563,24.48833326,0,0,0,0,0
26.10166705,24.49916666,0,0,0,0,0
26.10250039,24.5,0,0,0,0,0
26.10000038,24.5,0,0,0,0,0
26.10083372,24.52166749,0,0,0,0,0
26.09750037,24.530002,0,0,0,0,0
26.10333321,24.55919425,0,0,0,0,0
26.10749976,24.56644331,0,0,0,0,0
26.10666687,24.55605814,0,0,0,0,0
26.12079597,24.56144036,0,0,0,0,0
26.10166806,24.557468,0,0,0,0,0
26.12002852,24.52939242,0,0,0,0,0
26.13500215,24.53086169,0,0,0,0,0
26.15561137,24.51807901,0,0,0,0,0
26.14939389,24.5168915,0,0,0,0,0
26.14893567,24.50916642,0,0,0,0,0
26.15080598,24.50166667,0,0,0,0,0
26.15833223,24.50166646,0,0,0,0,0
26.15189381,24.5,0,0,0,0,0
26.12833228,24.49750064,0,0,0,0,0
26.11999894,24.48916686,0,0,0,0,0
26.10000058,24.47249966,0,0,0,0,0
26.09333304,24.4566676,0,0,0,0,0
26.10332626,24.43688294,0,0,0,0,0
26.09333413,24.46060884,0,0,0,0,0
26.08750167,24.4449994,0,0,0,0,0
26.09333433,24.47499917,0,0,0,0,0
26.07833312,24.49583354,0,0,0,0,0
26.07330218,24.49583376,0,0,0,0,0
26.06336345,24.5,0,0,0,0,0
26.0708334,24.5,0,0,0,0,0
26.06436669,24.5,0,0,0,0,0
26.07647186,24.49749977,0,0,0,0,0
26.06500128,24.49416664,0,0,0,0,0
26.05189202,24.47080397,0,0,0,0,0
26.04833473,24.44692235,0,0,0,0,0
26.04747062,24.43250001,0,0,0,0,0
26.04749339,24.41496593,0,0,0,0,0
26.03897108,24.40916524,0,0,0,0,0
26.02580184,24.39999962,0,0,0,0,0
26.02355484,24.39768333,0,0,0,0,0
26.01333572,24.3781399,0,0,0,0,0
26.01083317,24.34769415,0,0,0,0,0
26.00333335,24.31499937,0,0,0,0,0
26.00083334,24.30477735,0,0,0,0,0
25.99999979,24.29855893,0,0,0,0,0
25.99083394,24.29333467,0,0,0,0,0
25.97080222,24.29083443,0,0,0,0,0
25.95439266,24.28499807,0,0,0,0,0
25.91500031,24.28605883,0,0,0,0,0
25.90666633,24.29477597,0,0,0,0,0
25.90083297,24.29916802,0,0,0,0,0
25.89749966,24.30916769,0,0,0,0,0
25.89416519,24.31166697,0,0,0,0,0
25.88938892,24.30916843,0,0,0,0,0
25.88810925,24.31416643,0,0,0,0,0
25.88833445,24.30250112,0,0,0,0,0
25.89333285,24.30000114,0,0,0,0,0
25.89666656,24.29689278,0,0,0,0,0
23.83000101,22.45307735,0,0,0,0,0
23.83647096,22.44749966,0,0,0,0,0
23.82853025,22.4366989,0,0,0,0,0
23.84833626,22.42605748,0,0,0,0,0
23.82749788,22.43830394,0,0,0,0,0
23.84416671,22.42833175,0,0,0,0,0
23.8389704,22.40916661,0,0,0,0,0
23.81330354,22.41250033,0,0,0,0,0
23.82189454,22.40083275,0,0,0,0,0
23.82000156,22.40333295,0,0,0,0,0
23.81000144,22.39999986,0,0,0,0,0
23.81480727,22.40083273,0,0,0,0,0
23.80519476,22.40333274,0,0,0,0,0
23.81500071,22.40416675,0,0,0,0,0
23.80583583,22.40999814,0,0,0,0,0
23.80083487,22.44583375,0,0,0,0,0
23.80000063,22.46919685,0,0,0,0,0
23.80500105,22.49060937,0,0,0,0,0
23.80000177,22.5,0,0,0,0,0
23.80333482,22.50250023,0,0,0,0,0
23.79583354,22.51750165,0,0,0,0,0
23.80833434,22.5425299,0,0,0,0,0
23.83083316,22.5664115,0,0,0,0,0
23.83002965,22.57275284,0,0,0,0,0
23.57333424,22.11166644,0,0,0,0,0
23.56939207,22.10583417,0,0,0,0,0
23.60060978,22.10083394,0,0,0,0,0
23.59583327,22.10000038,0,0,0,0,0
23.60833495,22.09666681,0,0,0,0,0
23.61083405,22.07855949,0,0,0,0,0
23.61250258,22.041639,0,0,0,0,0
23.60250061,22.01499963,0,0,0,0,0
23.6150014,22.00333336,0,0,0,0,0
23.62666562,22.00166645,0,0,0,0,0
23.62477576,21.99166426,0,0,0,0,0
23.62522482,21.98833243,0,0,0,0,0
23.6164415,21.9726968,0,0,0,0,0
23.61439082,21.97586108,0,0,0,0,0
23.60666825,21.98644202,0,0,0,0,0
23.60499908,21.99833355,0,0,0,0,0
23.59666724,22.00833249,0,0,0,0,0
23.59500057,22.04147423,0,0,0,0,0
23.59727469,22.09333304,0,0,0,0,0
23.59605958,22.10583397,0,0,0,0,0
23.5966381,22.13250064,0,0,0,0,0
23.59836338,22.17563778,0,0,0,0,0
23.60144266,22.19250072,0,0,0,0,0
23.62022443,22.19916763,0,0,0,0,0
25.67919653,24.49980482,0,0,0,0,0
25.77980674,24.57314632,0,0,0,0,0
25.86980312,24.6050303,0,0,0,0,0
25.93897085,24.6789426,0,0,0,0,0
26.01810641,24.71083649,0,0,0,0,0
26.09313667,24.78480643,0,0,0,0,0
26.18003031,24.82230547,0,0,0,0,0
26.23064127,24.89083331,0,0,0,0,0
26.27916019,24.90166629,0,0,0,0,0
26.31811035,24.92499839,0,0,0,0,0
26.35669682,24.97897316,0,0,0,0,0
26.22408023,24.99916666,0,0,0,0,0
25.93753259,25.00002965,0,0,0,0,0
25.96080272,25.02141368,0,0,0,0,0
26.29842057,25.08336136,0,0,0,0,0
26.42999894,25.10169665,0,0,0,0,0
26.44644165,25.17477352,0,0,0,0,0
26.45919773,25.20333368,0,0,0,0,0
26.49749932,25.27730796,0,0,0,0,0
26.50580467,25.30166779,0,0,0,0,0
26.50336311,25.3498058,0,0,0,0,0
26.51810801,25.39249996,0,0,0,0,0
26.54858413,25.40336583,0,0,0,0,0
26.58144443,25.42060905,0,0,0,0,0
24.78750175,23.30000114,0,0,0,0,0
24.7599995,23.2791695,0,0,0,0,0
24.76019792,23.22936085,0,0,0,0,0
24.72999825,23.20083388,0,0,0,0,0
24.71333283,23.19163735,0,0,0,0,0
24.70083388,23.131058,0,0,0,0,0
24.69022434,23.10083372,0,0,0,0,0
24.67060984,23.07939048,0,0,0,0,0
24.66522612,23.01747018,0,0,0,0,0
24.62497164,22.99833333,0,0,0,0,0
24.61166584,22.97249842,0,0,0,0,0
24.59416723,22.92269458,0,0,0,0,0
24.58227584,22.90833355,0,0,0,0,0
24.5585592,22.90416673,0,0,0,0,0
24.51186236,22.90333348,0,0,0,0,0
24.50083334,22.92750095,0,0,0,0,0
24.49833226,22.94480489,0,0,0,0,0
24.49083331,22.9908333,0,0,0,0,0
24.48022535,23.00333335,0,0,0,0,0
24.44996795,23.02503045,0,0,0,0,0
24.43560868,23.06977799,0,0,0,0,0
24.41128154,23.09166767,0,0,0,0,0
24.41394149,23.09750123,0,0,0,0,0
24.4091691,23.0958333,0,0,0,0,0
25.40166718,23.9547756,0,0,0,0,0
25.409169,23.94019219,0,0,0,0,0
25.40813844,23.93833368,0,0,0,0,0
25.41416766,23.93416643,0,0,0,0,0
25.44269699,23.91646997,0,0,0,0,0
25.44230632,23.91019549,0,0,0,0,0
25.44772627,23.90999899,0,0,0,0,0
25.45747,23.90416725,0,0,0,0,0
25.45002879,23.90083273,0,0,0,0,0
25.44727433,23.90333231,0,0,0,0,0
25.42749895,23.89999962,0,0,0,0,0
25.44102651,23.90416652,0,0,0,0,0
25.44083318,23.90310766,0,0,0,0,0
25.41999864,23.91439019,0,0,0,0,0
25.41083233,23.93813694,0,0,0,0,0
25.40750083,23.9758305,0,0,0,0,0
25.40499985,23.9900002,0,0,0,0,0
25.40166646,23.99916666,0,0,0,0,0
25.42480367,23.99833377,0,0,0,0,0
25.44999671,24.00166667,0,0,0,0,0
25.4685586,24.00166667,0,0,0,0,0
25.47391171,24.01416775,0,0,0,0,0
25.47919247,24.01249983,0,0,0,0,0
25.50000043,24.01000027,0,0,0,0,0
25.22275251,24.07805451,0,0,0,0,0
25.22616841,24.07475961,0,0,0,0,0
25.22958431,24.0714647,0,0,0,0,0
25.23300021,24.06816979,0,0,0,0,0
25.23641611,24.06487489,0,0,0,0,0
25.23983201,24.06157998,0,0,0,0,0
25.24324791,24.05828507,0,0,0,0,0
25.24666381,24.05499017,0,0,0,0,0
25.25007971,24.05169526,0,0,0,0,0
25.25349561,24.04840035,0,0,0,0,0
25.2569115,24.04510545,0,0,0,0,0
25.2603274,24.04181054,0,0,0,0,0
25.2637433,24.03851563,0,0,0,0,0
25.2671592,24.03522073,0,0,0,0,0
25.2705751,24.03192582,0,0,0,0,0
25.273991,24.02863091,0,0,0,0,0
25.2774069,24.02533601,0,0,0,0,0
25.2808228,24.0220411,0,0,0,0,0
25.2842387,24.0187462,0,0,0,0,0
25.2876546,24.01545129,0,0,0,0,0
25.2910705,24.01215638,0,0,0,0,0
25.2944864,24.00886148,0,0,0,0,0
25.2979023,24.00556657,0,0,0,0,0
25.30978523,24.00227166,0,0,0,0,0
25.29519722,24.20000076,0,0,0,0,0
25.31710981,24.1975,0,0,0,0,0
25.33522427,24.18352853,0,0,0,0,0
25.32996874,24.15166483,0,0,0,0,0
25.33250119,24.11333313,0,0,0,0,0
25.32416766,24.10499954,0,0,0,0,0
