datetime,Start,End,UPPER_BUS_PHASE_A,UPPER_BUS_PHASE_B,UPPER_BUS_PHASE_C,LOWER_BUS_PHASE_A,LOWER_BUS_PHASE_B,LOWER_BUS_PHASE_C,OUTGOING_PHASE_A,OUTGOING_PHASE_B,OUTGOING_PHASE_C,UPPER_BUS_PD,LOWER_BUS_PD,SPOUT_PD,OUTGOING_PD,POWER,VOLTAGE,FREQUENCY,date,year,month,day,Q,PD_raw_max,Temp_raw_max,PD_sensor_std,PD_imbalance,PD_trend_max,PD_volatility,PD_spike_max,PD_growth_rate,PD_slope_24h,PD_persistence_24h,PD_burst,PD_burst_count_24h,PD_spread_count,PD_multi_high,health_index,Status
2025-09-05 01:00:00,2025-09-05 01:00:00,2025-09-05 02:00:00,30.994999,31.922787,30.93473,32.354454,31.9125,30.379456,31.1075,31.797503,30.698322,0.83983713,562.0282,3.3880284e-20,0.97242546,3.1042624,33.549213,50.019558,2025-09-05,2025,9,5,3,562.0282,32.354454,280.7124,562.0282,,,,,,,False,,0,False,1.0,1
2025-09-05 23:00:00,2025-09-05 23:00:00,2025-09-06 00:00:00,30.999166,31.9653,30.985832,32.426956,31.988346,30.475,31.2175,31.9,30.800001,0.9363949,554.3159,1.65113e-23,1.0587912e-21,3.2087908,33.67545,50.01274,2025-09-05,2025,9,5,3,554.3159,32.426956,277.00223,554.3159,573.4004516601562,21.29799438120339,-1.0202202257775186,-21.72864565641987,,5.0,False,0.0,0,False,1.0,1
2025-09-05 22:00:00,2025-09-05 22:00:00,2025-09-05 23:00:00,30.985834,31.924154,30.976122,32.120274,31.975266,30.457777,31.209167,31.901667,30.800001,1.3777928,551.30505,1.65113e-23,1.0587912e-21,3.1941361,33.676964,50.018314,2025-09-05,2025,9,5,3,551.30505,32.120274,275.42368,551.30505,575.3021545410156,21.253241480750713,-1.2105059098247775,-25.727175625887753,,5.0,False,0.0,0,False,1.0,1
2025-09-05 21:00:00,2025-09-05 21:00:00,2025-09-05 22:00:00,30.96361,31.908045,30.952211,32.19723,31.941666,30.449999,31.205002,31.9,30.794168,1.3274792,546.6584,1.65113e-23,1.0587912e-21,3.2019458,33.695385,50.023685,2025-09-05,2025,9,5,3,546.6584,32.19723,273.10867,546.6584,577.203857421875,20.966997544983705,-1.5070801211625633,-31.598946707589334,,5.0,False,0.0,0,False,1.0,1
2025-09-05 20:00:00,2025-09-05 20:00:00,2025-09-05 21:00:00,30.930834,31.895288,30.934443,31.833593,31.942223,30.416666,31.196667,31.891666,30.773623,1.0530709,558.08154,1.65113e-23,1.0587912e-21,3.225398,33.671402,50.017033,2025-09-05,2025,9,5,3,558.08154,31.942223,278.8657,558.08154,582.3823547363281,20.18843026710639,-1.0776338694594247,-21.7557373046875,,5.0,False,0.0,0,False,1.0,1
2025-09-05 19:00:00,2025-09-05 19:00:00,2025-09-05 20:00:00,30.904999,31.878609,30.9025,32.19835,31.906109,30.397512,31.179169,31.856943,30.723322,1.3710253,547.7865,1.65113e-23,1.0587912e-21,3.2214837,33.648228,50.01965,2025-09-05,2025,9,5,3,547.7865,32.19835,273.6655,547.7865,587.5608520507812,20.063314154085663,-1.6545530885881514,-33.1958200555099,,5.0,False,0.0,0,False,1.0,1
2025-09-05 17:00:00,2025-09-05 17:00:00,2025-09-05 18:00:00,30.9,31.832489,30.886366,32.335545,31.883888,30.348867,31.099167,31.800001,30.679445,3.5200086,573.40045,1.65113e-23,1.0587912e-21,3.1618998,33.635582,50.013866,2025-09-05,2025,9,5,3,573.40045,32.335545,286.11838,573.40045,592.2708129882812,18.183724430207786,-0.6068608513916419,-11.034991096047747,,5.0,False,0.0,0,False,1.0,1
2025-09-05 16:00:00,2025-09-05 16:00:00,2025-09-05 17:00:00,30.89611,31.810835,30.865288,32.31362,31.856667,30.328335,31.067778,31.748611,30.614168,2.1479213,587.56085,1.5863795e-07,1.0587912e-21,3.1745973,33.635357,50.023537,2025-09-05,2025,9,5,3,587.56085,32.31362,293.4242,587.56085,593.0489196777344,18.549004696909023,0.13131282565081662,2.4357223510742188,,5.0,False,0.0,0,False,1.0,1
2025-09-05 15:00:00,2025-09-05 15:00:00,2025-09-05 16:00:00,30.887222,31.810835,30.84139,32.29333,31.854443,30.311956,31.0225,31.701668,30.599167,1.3791356,592.2708,5.16483e-25,1.0587912e-21,3.1990225,33.632603,50.020325,2025-09-05,2025,9,5,3,592.2708,32.29333,295.90625,592.2708,593.8270263671875,19.188269052234205,0.38086105515254354,7.308064778645871,,4.0,False,0.0,0,False,1.0,1
2025-09-05 14:00:00,2025-09-05 14:00:00,2025-09-05 15:00:00,30.884445,31.8075,30.829987,32.283333,31.81668,30.296667,30.999166,31.682499,30.569164,1.2389215,597.047,5.16483e-25,1.0587912e-21,3.162877,33.635708,50.02203,2025-09-05,2025,9,5,3,597.047,32.283333,298.3176,597.047,594.0528869628906,19.80177287061966,0.6366224344389342,12.606253487723166,,3.0,False,0.0,0,False,1.0,1
