datetime,Start,End,UPPER_BUS_PHASE_A,UPPER_BUS_PHASE_B,UPPER_BUS_PHASE_C,LOWER_BUS_PHASE_A,LOWER_BUS_PHASE_B,LOWER_BUS_PHASE_C,OUTGOING_PHASE_A,OUTGOING_PHASE_B,OUTGOING_PHASE_C,UPPER_BUS_PD,LOWER_BUS_PD,SPOUT_PD,OUTGOING_PD,POWER,VOLTAGE,FREQUENCY,date,year,month,day,Q,PD_raw_max,Temp_raw_max,PD_sensor_std,PD_imbalance,PD_trend_max,PD_volatility,PD_spike_max,PD_growth_rate,PD_slope_24h,PD_persistence_24h,PD_burst,PD_burst_count_24h,PD_spread_count,PD_multi_high,health_index,Status
2025-09-05 01:00:00,2025-09-05 01:00:00,2025-09-05 02:00:00,26.249714,27.068047,26.277225,28.011108,28.011656,28.742512,25.0,25.0,25.0,15.38383,156.30397,0.0,0.0,0.0,33.55851,50.040646,2025-09-05,2025,9,5,3,156.30397,28.742512,75.9351,156.30397,,,,,,,False,,0,False,1.0,1
2025-09-05 23:00:00,2025-09-05 23:00:00,2025-09-06 00:00:00,26.304457,27.04168,26.315,28.179169,28.1625,28.884167,25.0,25.0,25.0,13.11237,143.66095,0.0,0.0,0.0,33.68461,50.033867,2025-09-05,2025,9,5,3,143.66095,28.884167,69.918846,143.66095,158.13311767578125,11.570845106261324,-1.3168468303565557,-15.237032019573718,,4.0,False,0.0,0,False,1.0,1
2025-09-05 22:00:00,2025-09-05 22:00:00,2025-09-05 23:00:00,26.300835,27.01111,26.296667,28.166111,28.154444,28.8675,25.0,25.0,25.0,11.561776,152.11221,0.0,0.0,0.0,33.685844,50.039696,2025-09-05,2025,9,5,3,152.11221,28.8675,74.32924,152.11221,159.37091064453125,11.344681669037499,-0.6591952524838567,-7.478360956365407,,4.0,False,0.0,0,False,1.0,1
2025-09-05 21:00:00,2025-09-05 21:00:00,2025-09-05 22:00:00,26.300001,26.960545,26.2875,28.123333,28.130001,28.846666,25.0,25.0,25.0,8.273204,139.23885,0.0,0.0,0.0,33.70449,50.045166,2025-09-05,2025,9,5,3,139.23885,28.846666,68.351906,139.23885,160.60870361328125,11.498149472301288,-1.8009714468699918,-20.70784069242933,,4.0,False,0.0,0,False,1.0,1
2025-09-05 20:00:00,2025-09-05 20:00:00,2025-09-05 21:00:00,26.291668,26.956667,26.27418,28.1025,28.101667,28.821943,25.0,25.0,25.0,7.1551766,147.18855,0.0,0.0,0.0,33.680653,50.038086,2025-09-05,2025,9,5,3,147.18855,28.821943,72.48027,147.18855,160.9744644165039,10.745607245208973,-1.2836430829265297,-13.793525695800781,,4.0,False,0.0,0,False,1.0,1
2025-09-05 19:00:00,2025-09-05 19:00:00,2025-09-05 20:00:00,26.259443,26.928322,26.287777,28.099989,28.0975,28.804167,25.0,25.0,25.0,5.9984183,160.6087,0.0,0.0,0.0,33.65751,50.04049,2025-09-05,2025,9,5,3,160.6087,28.804167,79.35501,160.6087,161.34022521972656,10.524094893398471,-0.1044602773218301,-1.0993499755859375,,4.0,False,0.0,0,False,1.0,1
2025-09-05 17:00:00,2025-09-05 17:00:00,2025-09-05 18:00:00,26.202501,26.946388,26.241669,28.058878,28.048344,28.765835,25.0,25.0,25.0,9.018303,170.96555,0.0,0.0,0.0,33.645164,50.034817,2025-09-05,2025,9,5,3,170.96555,28.765835,84.08726,170.96555,166.20068359375,10.137104257266111,0.8019781978083663,8.129737405215991,,4.0,False,0.0,0,False,1.0,1
2025-09-05 16:00:00,2025-09-05 16:00:00,2025-09-05 17:00:00,26.203335,26.918612,26.235823,28.011955,28.025534,28.75249,25.0,25.0,25.0,1.2191268,158.13312,0.0,0.0,0.0,33.644947,50.044277,2025-09-05,2025,9,5,3,158.13312,28.75249,78.86546,158.13312,163.77045440673828,10.243536836766214,-0.4094856730472938,-4.194581985473633,,3.0,False,0.0,0,False,1.0,1
2025-09-05 15:00:00,2025-09-05 15:00:00,2025-09-05 16:00:00,26.200834,26.906677,26.21277,28.00332,28.0075,28.723892,25.0,25.0,25.0,9.48431,158.06038,0.0,0.0,0.0,33.642353,50.04112,2025-09-05,2025,9,5,3,158.06038,28.723892,77.578415,158.06038,166.20068359375,10.539663921150014,-0.4314140407672479,-4.546959431966144,,3.0,False,0.0,0,False,1.0,1
2025-09-05 14:00:00,2025-09-05 14:00:00,2025-09-05 15:00:00,26.2,26.955545,26.219746,28.0,28.000288,28.711943,25.0,25.0,25.0,13.226052,172.33298,0.0,0.0,0.0,33.645134,50.04253,2025-09-05,2025,9,5,3,172.33298,28.711943,84.19332,172.33298,167.01869201660156,10.859351176339974,0.8656921578203077,9.400856018066406,,3.0,False,0.0,0,False,1.0,1
2025-09-05 13:00:00,2025-09-05 13:00:00,2025-09-05 14:00:00,26.2,26.989988,26.21418,28.0,28.0,28.709179,25.0,25.0,25.0,3.0230076,167.8367,0.0,0.0,0.0,33.62641,50.03809,2025-09-05,2025,9,5,3,167.8367,28.709179,83.42669,167.8367,166.20068359375,10.946298265793136,0.5141209642243755,5.62772193321814,,2.0,False,0.0,0,False,1.0,1
2025-09-05 18:00:00,2025-09-05 18:00:00,2025-09-05 19:00:00,26.219168,26.915289,26.262491,28.086134,28.09278,28.79029,25.0,25.0,25.0,5.913229,143.63557,0.0,0.0,0.0,33.64493,50.04361,2025-09-05,2025,9,5,3,143.63557,28.79029,70.88708,143.63557,163.77045440673828,10.825738955045749,-1.6750406274296954,-18.13355424669055,,4.0,False,0.0,0,False,1.0,1
2025-09-05 11:00:00,2025-09-05 11:00:00,2025-09-05 12:00:00,26.1975,27.03389,26.268879,28.003334,28.009167,28.743334,25.0,25.0,25.0,11.368252,175.76045,0.0,0.0,0.0,33.592102,50.04149,2025-09-05,2025,9,5,3,175.76045,28.743334,86.15236,175.76045,,,,,,,False,,0,False,1.0,1
2025-09-05 10:00:00,2025-09-05 10:00:00,2025-09-05 11:00:00,26.195002,27.04749,26.27558,28.0275,28.022211,28.753891,25.0,25.0,25.0,10.162872,166.20068,0.0,0.0,0.0,33.57594,50.038235,2025-09-05,2025,9,5,3,166.20068,28.753891,81.54738,166.20068,,,,,,,False,,0,False,1.0,1
2025-09-05 09:00:00,2025-09-05 09:00:00,2025-09-05 10:00:00,26.200834,27.069178,26.281923,28.06139,28.060844,28.78111,25.0,25.0,25.0,4.1025267,168.89348,0.0,0.0,0.0,33.573166,50.03995,2025-09-05,2025,9,5,3,168.89348,28.78111,83.78531,168.89348,,,,,,,False,,0,False,1.0,1
2025-09-05 08:00:00,2025-09-05 08:00:00,2025-09-05 09:00:00,26.240002,27.068623,26.288345,28.095001,28.09,28.793058,25.0,25.0,25.0,9.9983225,148.31583,0.0,0.0,0.0,33.54802,50.046513,2025-09-05,2025,9,5,3,148.31583,28.793058,72.64459,148.31583,,,,,,,False,,0,False,1.0,1
2025-09-05 07:00:00,2025-09-05 07:00:00,2025-09-05 08:00:00,26.277225,27.082756,26.29553,28.099178,28.0975,28.795553,25.0,25.0,25.0,10.413465,176.09554,0.0,0.0,0.0,33.504707,50.034706,2025-09-05,2025,9,5,3,176.09554,28.795553,86.451675,176.09554,,,,,,,False,,0,False,1.0,1
2025-09-05 06:00:00,2025-09-05 06:00:00,2025-09-05 07:00:00,26.294168,27.108624,26.312778,28.101656,28.1,28.801947,25.0,25.0,25.0,3.9043567,161.34023,0.0,0.0,0.0,33.542717,50.045494,2025-09-05,2025,9,5,3,161.34023,28.801947,80.04055,161.34023,,,,,,,False,,0,False,1.0,1
2025-09-05 05:00:00,2025-09-05 05:00:00,2025-09-05 06:00:00,26.298334,27.116379,26.350569,28.1,28.1,28.806667,25.0,25.0,25.0,5.8164344,147.18108,0.0,0.0,0.0,33.530468,50.03945,2025-09-05,2025,9,5,3,147.18108,28.806667,72.672874,147.18108,,,,,,,False,,0,False,1.0,1
2025-09-05 04:00:00,2025-09-05 04:00:00,2025-09-05 05:00:00,26.298334,27.115276,26.343622,28.1,28.096666,28.79279,25.0,25.0,25.0,9.589831,157.32092,0.0,0.0,0.0,33.55507,50.036846,2025-09-05,2025,9,5,3,157.32092,28.79279,77.19464,157.32092,,,,,,,False,,0,False,1.0,1
2025-09-05 03:00:00,2025-09-05 03:00:00,2025-09-05 04:00:00,26.291943,27.099178,26.339155,28.079443,28.084167,28.787212,25.0,25.0,25.0,12.896157,169.21231,0.0,0.0,0.0,33.541256,50.04083,2025-09-05,2025,9,5,3,169.21231,28.787212,82.680595,169.21231,,,,,,,False,,0,False,1.0,1
2025-09-05 02:00:00,2025-09-05 02:00:00,2025-09-05 03:00:00,26.275835,27.08611,26.312777,28.045557,28.049454,28.76361,25.0,25.0,25.0,7.729196,143.16295,0.0,0.0,0.0,33.565815,50.04109,2025-09-05,2025,9,5,3,143.16295,28.76361,70.38764,143.16295,,,,,,,False,,0,False,1.0,1
2025-09-05 12:00:00,2025-09-05 12:00:00,2025-09-05 13:00:00,26.198334,26.996677,26.221668,28.0,28.0,28.721655,25.0,25.0,25.0,12.083017,171.09259,0.0,0.0,0.0,33.5916,50.039104,2025-09-05,2025,9,5,3,171.09259,28.721655,83.72644,171.09259,163.77045440673828,11.295803015227476,0.8279701596235698,9.352588653564453,,1.0,False,0.0,0,False,1.0,1
2025-09-06 14:00:00,2025-09-06 14:00:00,2025-09-06 15:00:00,26.098333,26.950552,26.14862,27.910845,27.9125,28.615833,25.0,25.0,25.0,6.729322,186.82028,0.0,0.0,0.0,33.529285,50.040997,2025-09-06,2025,9,6,3,186.82028,28.615833,92.34309,186.82028,158.09674835205078,17.059013685586745,1.5172228803772891,25.882327397664397,0.6036377,10.0,False,2.0,0,False,1.0,1
2025-09-06 15:00:00,2025-09-06 15:00:00,2025-09-06 16:00:00,26.0975,26.930834,26.140547,27.898333,27.9,28.623335,25.0,25.0,25.0,9.932436,190.12943,0.0,0.0,0.0,33.525963,50.045303,2025-09-06,2025,9,6,3,190.12943,28.623335,93.52658,190.12943,158.19535064697266,18.05094158813473,1.5431471280356301,27.855260213216155,1.3362103,11.0,False,2.0,0,False,1.0,1
2025-09-06 16:00:00,2025-09-06 16:00:00,2025-09-06 17:00:00,26.095833,26.948345,26.160822,27.900833,27.899166,28.6025,25.0,25.0,25.0,8.625088,189.47739,0.0,0.0,0.0,33.53772,50.044323,2025-09-06,2025,9,6,3,189.47739,28.6025,93.38973,189.47739,159.43314361572266,18.854327551767405,1.3735419093786094,25.897210439046233,1.3060112,12.0,False,2.0,0,False,1.0,1
2025-09-06 17:00:00,2025-09-06 17:00:00,2025-09-06 18:00:00,26.098333,26.964155,26.1725,27.9,27.9,28.605833,25.0,25.0,25.0,9.575895,174.0803,0.0,0.0,0.0,33.55285,50.035736,2025-09-06,2025,9,6,3,174.0803,28.605833,85.56333,174.0803,159.43314361572266,18.917986814701603,0.5481740103559691,10.370349248250335,0.12978172,12.0,False,2.0,0,False,1.0,1
2025-09-06 18:00:00,2025-09-06 18:00:00,2025-09-06 19:00:00,26.095835,26.958334,26.169456,27.901123,27.903334,28.626667,25.0,25.0,25.0,4.5332294,180.36464,0.0,0.0,0.0,33.553493,50.042942,2025-09-06,2025,9,6,3,180.36464,28.626667,89.45231,180.36464,163.18379974365234,18.707895778653384,0.8084449041330283,15.124303817749023,1.5303777,13.0,False,2.0,0,False,1.0,1
2025-09-06 23:00:00,2025-09-06 23:00:00,2025-09-07 00:00:00,26.175835,26.96832,26.183067,28.0,28.0,28.703335,25.0,25.0,25.0,13.2004175,164.1866,0.0,0.0,0.0,33.576214,50.035927,2025-09-06,2025,9,6,3,164.1866,28.703335,80.1352,164.1866,166.44859313964844,16.585073197805848,-0.25476478375673517,-4.225292841593415,0.8552354,14.0,False,2.0,0,False,1.0,1
2025-09-06 20:00:00,2025-09-06 20:00:00,2025-09-06 21:00:00,26.10362,26.959177,26.19,27.958609,27.952776,28.671944,25.0,25.0,25.0,10.52314,164.90515,0.0,0.0,0.0,33.542194,50.041718,2025-09-06,2025,9,6,3,164.90515,28.671944,80.85104,164.90515,165.46808624267578,18.27539087669818,-0.06914942884303113,-1.26373291015625,0.7381916,13.0,False,2.0,0,False,1.0,1
2025-09-06 21:00:00,2025-09-06 21:00:00,2025-09-06 22:00:00,26.117489,26.974989,26.210278,27.991667,27.988333,28.705833,25.0,25.0,25.0,8.056498,153.34361,0.0,0.0,0.0,33.554363,50.04551,2025-09-06,2025,9,6,3,153.34361,28.705833,75.424736,153.34361,165.46808624267578,17.585492090832417,-0.762729265294736,-13.412970225016267,0.58769864,13.0,False,2.0,0,False,1.0,1
2025-09-06 22:00:00,2025-09-06 22:00:00,2025-09-06 23:00:00,26.146667,26.983345,26.198044,28.000834,28.0,28.699167,25.0,25.0,25.0,4.734709,171.314,0.0,0.0,0.0,33.573887,50.038143,2025-09-06,2025,9,6,3,171.314,28.699167,84.897224,171.314,166.44859313964844,17.325137340253143,0.2168720463976623,3.757338205973298,0.8000743,14.0,False,2.0,0,False,1.0,1
2025-09-06 13:00:00,2025-09-06 13:00:00,2025-09-06 14:00:00,26.103334,26.96528,26.146944,27.916653,27.915833,28.651392,25.0,25.0,25.0,5.111849,171.02385,0.0,0.0,0.0,33.519283,50.043823,2025-09-06,2025,9,6,3,171.02385,28.651392,84.69424,171.02385,158.09674835205078,16.34470448761051,0.6540058250644227,10.68953259785971,0.13279788,10.0,False,2.0,0,False,1.0,1
2025-09-06 19:00:00,2025-09-06 19:00:00,2025-09-06 20:00:00,26.096668,26.9375,26.196667,27.918043,27.921667,28.644167,25.0,25.0,25.0,10.787158,165.17728,0.0,0.0,0.0,33.54232,50.042377,2025-09-06,2025,9,6,3,165.17728,28.644167,80.95065,165.17728,165.46808624267578,18.681943950505833,-0.013564757956023507,-0.2534160614013672,0.19035721,13.0,False,2.0,0,False,1.0,1
2025-09-06 12:00:00,2025-09-06 12:00:00,2025-09-06 13:00:00,26.100834,26.996666,26.159449,27.938057,27.95389,28.6775,25.0,25.0,25.0,13.107875,188.57336,0.0,0.0,0.0,33.559494,50.027344,2025-09-06,2025,9,6,3,188.57336,28.6775,92.30908,188.57336,158.09674835205078,16.266839829986164,1.7441521400431295,28.371845245361328,0.7283656,10.0,False,2.0,0,False,1.0,1
