Start,End,UPPER_BUS_PHASE_A,UPPER_BUS_PHASE_B,UPPER_BUS_PHASE_C,LOWER_BUS_PHASE_A,LOWER_BUS_PHASE_B,LOWER_BUS_PHASE_C,OUTGOING_PHASE_A,OUTGOING_PHASE_B,OUTGOING_PHASE_C,UPPER_BUS_PD,LOWER_BUS_PD,SPOUT_PD,OUTGOING_PD,Status
2022-02-28 00:00:00,2022-02-28 01:00:00,27.700000762939453,28.0,28.100000381469727,29.5,28.100000381469727,28.399999618530277,28.30000114440918,29.5,28.5,29.8828125,0.0024223327636718,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 01:00:00,2022-02-28 02:00:00,27.700000762939453,27.899999618530277,28.100000381469727,29.5,28.100000381469727,28.399999618530277,28.30000114440918,29.399999618530277,28.5,39.375,9.6875,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 02:00:00,2022-02-28 03:00:00,28.200000762939453,28.0,28.100000381469727,29.600000381469727,28.0,28.399999618530277,28.30000114440918,29.399999618530277,28.5,39.9951171875,5.0,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 03:00:00,2022-02-28 04:00:00,28.200000762939453,28.0,28.100000381469727,30.0,28.100000381469727,28.399999618530277,28.30000114440918,29.399999618530277,28.5,49.90234375,7.5,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 04:00:00,2022-02-28 05:00:00,28.200000762939453,27.80000114440918,28.100000381469727,29.600000381469727,28.200000762939453,28.399999618530277,28.30000114440918,29.399999618530277,28.5,46.875,29.8828125,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 05:00:00,2022-02-28 06:00:00,27.80000114440918,27.899999618530277,28.100000381469727,29.5,28.100000381469727,28.399999618530277,28.30000114440918,29.399999618530277,28.5,29.999542236328125,59.9853515625,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 06:00:00,2022-02-28 07:00:00,27.80000114440918,27.899999618530277,28.100000381469727,29.5,28.0,28.399999618530277,28.30000114440918,29.399999618530277,28.5,29.0625,9.98046875,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 07:00:00,2022-02-28 08:00:00,27.80000114440918,27.899999618530277,28.100000381469727,29.5,28.0,28.399999618530277,28.30000114440918,29.30000114440918,28.5,40.058589935302734,1.0582741961850298e-21,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 08:00:00,2022-02-28 09:00:00,27.700000762939453,27.80000114440918,28.200000762939453,29.600000381469727,28.0,28.30000114440918,28.200000762939453,29.30000114440918,28.399999618530277,49.8046875,9.9609375,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 09:00:00,2022-02-28 10:00:00,27.700000762939453,27.80000114440918,28.100000381469727,29.5,27.899999618530277,28.30000114440918,28.200000762939453,29.200000762939453,28.399999618530277,65.625,8.75,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 10:00:00,2022-02-28 11:00:00,27.700000762939453,35.900001525878906,28.0,29.5,28.0,28.30000114440918,28.200000762939453,29.200000762939453,28.399999618530277,57.49969482421875,9.999847412109377,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 11:00:00,2022-02-28 12:00:00,27.700000762939453,35.900001525878906,28.0,29.5,29.0,28.30000114440918,28.200000762939453,29.200000762939453,28.399999618530277,35.0,0.0389862060546875,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 12:00:00,2022-02-28 13:00:00,27.700000762939453,33.0,28.0,29.399999618530277,27.899999618530277,28.30000114440918,28.200000762939453,29.200000762939453,28.399999618530277,38.75,9.9609375,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 13:00:00,2022-02-28 14:00:00,27.700000762939453,34.0,28.100000381469727,29.399999618530277,28.0,28.30000114440918,28.200000762939453,29.200000762939453,28.600000381469727,39.84375,4.1358715083289295e-24,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 14:00:00,2022-02-28 15:00:00,27.700000762939453,33.0,28.100000381469727,29.399999618530277,28.0,28.200000762939453,28.200000762939453,29.30000114440918,27.899999618530277,30.0,9.998779296875,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 15:00:00,2022-02-28 16:00:00,27.600000381469727,33.10000228881836,28.0,29.399999618530277,27.899999618530277,28.200000762939453,28.200000762939453,29.30000114440918,27.899999618530277,49.99847412109375,0.002441331744194,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 16:00:00,2022-02-28 17:00:00,27.600000381469727,33.0,28.0,29.399999618530277,27.899999618530277,28.200000762939453,28.200000762939453,29.30000114440918,28.0,29.98046875,2.1175177446503948e-21,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 17:00:00,2022-02-28 18:00:00,27.600000381469727,33.0,28.0,29.700000762939453,28.0,28.30000114440918,28.30000114440918,29.399999618530277,28.0,59.0625,9.9951171875,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 18:00:00,2022-02-28 19:00:00,27.80000114440918,27.700000762939453,28.200000762939453,29.399999618530277,28.0,28.30000114440918,28.30000114440918,29.399999618530277,28.0,50.038604736328125,0.0195309519767761,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 19:00:00,2022-02-28 20:00:00,27.600000381469727,27.899999618530277,28.0,29.399999618530277,28.100000381469727,28.600000381469727,28.30000114440918,29.5,28.100000381469727,78.75,20.00091552734375,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 20:00:00,2022-02-28 21:00:00,27.700000762939453,28.0,28.100000381469727,29.5,28.0,28.399999618530277,28.399999618530277,29.5,28.100000381469727,30.15586853027344,0.31219482421875,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 21:00:00,2022-02-28 22:00:00,27.700000762939453,33.10000228881836,28.100000381469727,29.600000381469727,28.0,28.399999618530277,28.399999618530277,29.5,28.600000381469727,39.921875,9.990234375,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 22:00:00,2022-02-28 23:00:00,27.700000762939453,33.10000228881836,28.100000381469727,29.600000381469727,28.100000381469727,28.399999618530277,28.399999618530277,29.5,28.600000381469727,39.99755859375,19.6875,5.169937993024315e-25,5.171298778085821e-25,1
2022-02-28 23:00:00,2022-03-01 00:00:00,27.700000762939453,33.5,28.100000381469727,29.0,28.100000381469727,28.399999618530277,28.399999618530277,29.5,28.600000381469727,39.84375,9.9609375,5.169937993024315e-25,5.171298778085821e-25,1
