Start,End,UPPER_BUS_PHASE_A,UPPER_BUS_PHASE_B,UPPER_BUS_PHASE_C,LOWER_BUS_PHASE_A,LOWER_BUS_PHASE_B,LOWER_BUS_PHASE_C,OUTGOING_PHASE_A,OUTGOING_PHASE_B,OUTGOING_PHASE_C,UPPER_BUS_PD,LOWER_BUS_PD,SPOUT_PD,OUTGOING_PD,Status
2022-02-28 00:00:00,2022-02-28 01:00:00,26.0,25.600000381469727,25.399999618530277,28.200000762939453,28.200000762939453,65.70000457763672,26.100000381469727,25.200000762939453,25.600000381469727,129.96826171875,0.0390619039535522,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 01:00:00,2022-02-28 02:00:00,26.0,25.600000381469727,25.399999618530277,28.200000762939453,28.30000114440918,66.0999984741211,26.100000381469727,25.200000762939453,25.600000381469727,4.065799505851269e-19,140.0048828125,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 02:00:00,2022-02-28 03:00:00,26.0,25.700000762939453,25.399999618530277,28.200000762939453,28.200000762939453,28.899999618530277,26.100000381469727,25.200000762939453,25.600000381469727,114.9365234375,90.00011444091797,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 03:00:00,2022-02-28 04:00:00,26.0,25.600000381469727,25.399999618530277,28.200000762939453,28.30000114440918,29.0,26.100000381469727,25.200000762939453,25.600000381469727,109.99832153320312,6.938973313246032e-17,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 04:00:00,2022-02-28 05:00:00,26.0,25.600000381469727,25.399999618530277,28.200000762939453,28.30000114440918,29.0,26.100000381469727,25.200000762939453,25.600000381469727,90.15624237060548,6.938973313246032e-17,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 05:00:00,2022-02-28 06:00:00,26.100000381469727,25.600000381469727,25.399999618530277,28.200000762939453,28.30000114440918,29.0,26.100000381469727,25.100000381469727,25.600000381469727,8.40206441592218e-24,111.234130859375,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 06:00:00,2022-02-28 07:00:00,26.0,25.600000381469727,25.399999618530277,28.200000762939453,28.30000114440918,29.100000381469727,26.0,25.100000381469727,25.600000381469727,102.519287109375,5.294077089374419e-22,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 07:00:00,2022-02-28 08:00:00,26.0,25.700000762939453,25.399999618530277,28.200000762939453,28.30000114440918,29.100000381469727,26.0,25.100000381469727,25.600000381469727,110.00007629394533,75.01959991455078,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 08:00:00,2022-02-28 09:00:00,26.0,25.600000381469727,25.399999618530277,28.200000762939453,28.30000114440918,29.100000381469727,26.0,25.100000381469727,25.600000381469727,3.483105689100335e-17,99.21875,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 09:00:00,2022-02-28 10:00:00,26.0,25.600000381469727,25.30000114440918,28.200000762939453,28.200000762939453,29.100000381469727,26.0,25.100000381469727,25.600000381469727,100.46874237060548,109.5703125,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 10:00:00,2022-02-28 11:00:00,26.0,25.899999618530277,25.399999618530277,28.100000381469727,28.200000762939453,29.100000381469727,26.0,25.100000381469727,25.600000381469727,6.61749601861088e-23,212.44384765625,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 11:00:00,2022-02-28 12:00:00,26.0,25.5,25.30000114440918,28.100000381469727,28.200000762939453,29.0,26.0,25.100000381469727,25.600000381469727,6.61749601861088e-23,3.1019588515100623e-24,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 12:00:00,2022-02-28 13:00:00,26.0,25.5,25.30000114440918,28.100000381469727,28.200000762939453,29.100000381469727,26.0,25.100000381469727,25.600000381469727,6.61749601861088e-23,3.1019588515100623e-24,4.136155498254809e-24,3.970467445125512e-22,1
2022-02-28 13:00:00,2022-02-28 14:00:00,26.0,25.600000381469727,25.30000114440918,28.100000381469727,28.200000762939453,29.100000381469727,26.0,25.100000381469727,25.600000381469727,6.61749601861088e-23,3.1019588515100623e-24,4.136155498254809e-24,3.970467445125512e-22,1
