Start,End,UPPER_BUS_PHASE_A,UPPER_BUS_PHASE_B,UPPER_BUS_PHASE_C,LOWER_BUS_PHASE_A,LOWER_BUS_PHASE_B,LOWER_BUS_PHASE_C,OUTGOING_PHASE_A,OUTGOING_PHASE_B,OUTGOING_PHASE_C,UPPER_BUS_PD,LOWER_BUS_PD,SPOUT_PD,OUTGOING_PD,Status
2022-02-28 00:00:00,2022-02-28 01:00:00,26.30000114440918,26.80000114440918,27.700000762939453,28.100000381469727,28.600000381469727,27.5,27.399999618530277,28.600000381469727,27.100000381469727,2.183562946683926e-21,139.99630737304688,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 01:00:00,2022-02-28 02:00:00,26.700000762939453,26.80000114440918,27.600000381469727,28.200000762939453,28.200000762939453,27.30000114440918,27.5,28.600000381469727,27.200000762939453,2.183562946683926e-21,129.99996948242188,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 02:00:00,2022-02-28 03:00:00,26.30000114440918,26.80000114440918,27.600000381469727,28.200000762939453,28.30000114440918,27.399999618530277,27.5,28.600000381469727,27.200000762939453,2.183562946683926e-21,134.99996948242188,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 03:00:00,2022-02-28 04:00:00,26.399999618530277,26.80000114440918,27.600000381469727,28.200000762939453,28.30000114440918,27.399999618530277,27.5,28.600000381469727,27.100000381469727,2.183562946683926e-21,130.0,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 04:00:00,2022-02-28 05:00:00,26.399999618530277,26.899999618530277,27.600000381469727,28.200000762939453,28.30000114440918,27.399999618530277,27.5,28.600000381469727,27.200000762939453,2.183562946683926e-21,124.99763488769533,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 05:00:00,2022-02-28 06:00:00,26.30000114440918,26.899999618530277,27.600000381469727,28.200000762939453,28.399999618530277,27.5,27.399999618530277,28.600000381469727,27.100000381469727,2.183562946683926e-21,120.0,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 06:00:00,2022-02-28 07:00:00,26.600000381469727,26.80000114440918,27.600000381469727,28.200000762939453,28.30000114440918,27.5,27.399999618530277,28.5,27.100000381469727,2.183562946683926e-21,120.0,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 07:00:00,2022-02-28 08:00:00,26.399999618530277,26.80000114440918,27.700000762939453,28.200000762939453,28.30000114440918,27.30000114440918,27.399999618530277,28.5,27.100000381469727,2.183562946683926e-21,130.0,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 08:00:00,2022-02-28 09:00:00,26.30000114440918,26.80000114440918,27.600000381469727,28.100000381469727,28.30000114440918,27.200000762939453,27.30000114440918,28.399999618530277,27.0,2.183562946683926e-21,130.15380859375,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 09:00:00,2022-02-28 10:00:00,26.30000114440918,27.30000114440918,27.600000381469727,28.100000381469727,28.200000762939453,27.200000762939453,27.30000114440918,28.399999618530277,27.0,2.183562946683926e-21,129.9999237060547,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 10:00:00,2022-02-28 11:00:00,26.399999618530277,26.80000114440918,27.600000381469727,28.100000381469727,28.200000762939453,27.100000381469727,27.30000114440918,28.399999618530277,27.0,2.183562946683926e-21,129.996337890625,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 11:00:00,2022-02-28 12:00:00,26.30000114440918,26.80000114440918,27.600000381469727,28.100000381469727,28.200000762939453,27.200000762939453,27.30000114440918,28.399999618530277,27.0,2.183562946683926e-21,136.220703125,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 12:00:00,2022-02-28 13:00:00,26.30000114440918,26.80000114440918,27.600000381469727,28.0,28.200000762939453,27.100000381469727,27.30000114440918,28.399999618530277,27.0,2.183562946683926e-21,120.0,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 13:00:00,2022-02-28 14:00:00,26.30000114440918,26.80000114440918,27.600000381469727,28.0,28.200000762939453,27.100000381469727,27.30000114440918,28.399999618530277,27.0,2.183562946683926e-21,149.8828125,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 14:00:00,2022-02-28 15:00:00,26.30000114440918,27.100000381469727,27.600000381469727,28.0,28.200000762939453,27.200000762939453,27.30000114440918,28.399999618530277,27.0,2.183562946683926e-21,129.99755859375,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 15:00:00,2022-02-28 16:00:00,26.30000114440918,26.80000114440918,27.600000381469727,28.0,28.200000762939453,27.0,27.30000114440918,28.5,27.0,2.183562946683926e-21,129.9998779296875,1.0757318430129614e-18,6.776056782881264e-20,1
2022-02-28 16:00:00,2022-02-28 17:00:00,26.30000114440918,26.80000114440918,27.600000381469727,28.100000381469727,28.200000762939453,27.100000381469727,27.30000114440918,28.5,27.100000381469727,2.183562946683926e-21,130.0,1.0757318430129614e-18,6.776056782881264e-20,1
